state_abbr,year,repay_rate_category,meanStateApprop_byYear,meanTuition_byYear,meanRepayRate_byYear,meanRepayRate_byYearStateAndIncome,meanRepayRate_byStateAndIncome,meanStateApprop_byState,meanTuition_byState,meanStateApprop_byYearAndState,meanTuition_byYearAndState
HI,2007,repay_rate_hilodiff,87809339.5775862,4407.140575079872,0.5805351814688301,0.09070600000000001,0.1727214230769231,66658319.875,4987.5,78500023.5,3348
HI,2007,repay_rate_highincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.843367,0.6708723846153846,66658319.875,4987.5,78500023.5,3348
HI,2007,repay_rate_lowincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.711437,0.5104625,66658319.875,4987.5,78500023.5,3348
HI,2008,repay_rate_lowincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.612428,0.5104625,66658319.875,4987.5,79424077.75,3852
HI,2008,repay_rate_highincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.818186,0.6708723846153846,66658319.875,4987.5,79424077.75,3852
HI,2008,repay_rate_hilodiff,83696878.17900172,4647.194888178914,0.5481490175213676,0.1410995,0.1727214230769231,66658319.875,4987.5,79424077.75,3852
HI,2008,repay_rate_midincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.786401,0.6260650384615385,66658319.875,4987.5,79424077.75,3852
HI,2009,repay_rate_highincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.7149723333333333,0.6708723846153846,66658319.875,4987.5,61687832,4356
HI,2009,repay_rate_hilodiff,77839416.36060101,5002.924031007752,0.5205521902040816,0.18761266666666668,0.1727214230769231,66658319.875,4987.5,61687832,4356
HI,2009,repay_rate_lowincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.51349725,0.5104625,66658319.875,4987.5,61687832,4356
HI,2009,repay_rate_midincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.629098,0.6260650384615385,66658319.875,4987.5,61687832,4356
HI,2010,repay_rate_highincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.622837,0.6708723846153846,66658319.875,4987.5,59651950.25,4866
HI,2010,repay_rate_midincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.59846,0.6260650384615385,66658319.875,4987.5,59651950.25,4866
HI,2010,repay_rate_lowincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.48211375,0.5104625,66658319.875,4987.5,59651950.25,4866
HI,2010,repay_rate_hilodiff,77719794.94224423,5275.549770290965,0.49959436894360604,0.138352,0.1727214230769231,66658319.875,4987.5,59651950.25,4866
HI,2011,repay_rate_hilodiff,72368615.25370675,5851.360856269113,0.4829237395915161,0.13757,0.1727214230769231,66658319.875,4987.5,61694637.25,5376
HI,2011,repay_rate_lowincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.45422524999999997,0.5104625,66658319.875,4987.5,61694637.25,5376
HI,2011,repay_rate_midincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.589525,0.6260650384615385,66658319.875,4987.5,61694637.25,5376
HI,2011,repay_rate_highincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.59179525,0.6708723846153846,66658319.875,4987.5,61694637.25,5376
HI,2012,repay_rate_lowincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.4446745,0.5104625,66658319.875,4987.5,61621629,5640
HI,2012,repay_rate_hilodiff,72138635.56953642,6120.6312594840665,0.4693932381874516,0.18595899999999999,0.1727214230769231,66658319.875,4987.5,61621629,5640
HI,2012,repay_rate_highincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.6306335000000001,0.6708723846153846,66658319.875,4987.5,61621629,5640
HI,2012,repay_rate_midincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.58189225,0.6260650384615385,66658319.875,4987.5,61621629,5640
HI,2013,repay_rate_highincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.64236425,0.6708723846153846,66658319.875,4987.5,63001464,5994
HI,2013,repay_rate_lowincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.43264025,0.5104625,66658319.875,4987.5,63001464,5994
HI,2013,repay_rate_hilodiff,76838763.23606557,6327.695454545455,0.4631506869699306,0.209724,0.1727214230769231,66658319.875,4987.5,63001464,5994
HI,2013,repay_rate_midincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.581799,0.6260650384615385,66658319.875,4987.5,63001464,5994
HI,2014,repay_rate_midincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.5965435,0.6260650384615385,66658319.875,4987.5,67684945.25,6468
HI,2014,repay_rate_highincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.661744,0.6708723846153846,66658319.875,4987.5,67684945.25,6468
HI,2014,repay_rate_hilodiff,77805035.5120773,6465.671641791045,0.4628234650986343,0.22906,0.1727214230769231,66658319.875,4987.5,67684945.25,6468
HI,2014,repay_rate_lowincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.432684,0.5104625,66658319.875,4987.5,67684945.25,6468
IA,2007,repay_rate_highincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.8572156666666667,0.8049802916666666,199271258.33333334,6144.833333333333,237003272,5360
IA,2007,repay_rate_lowincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.733145,0.59933775,199271258.33333334,6144.833333333333,237003272,5360
IA,2007,repay_rate_midincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.8355306666666666,0.7483271666666667,199271258.33333334,6144.833333333333,237003272,5360
IA,2007,repay_rate_hilodiff,87809339.5775862,4407.140575079872,0.5805351814688301,0.12407066666666666,0.20564254166666668,199271258.33333334,6144.833333333333,237003272,5360
IA,2008,repay_rate_hilodiff,83696878.17900172,4647.194888178914,0.5481490175213676,0.19592733333333334,0.20564254166666668,199271258.33333334,6144.833333333333,226658136,5532
IA,2008,repay_rate_highincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.848852,0.8049802916666666,199271258.33333334,6144.833333333333,226658136,5532
IA,2008,repay_rate_midincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.7971733333333334,0.7483271666666667,199271258.33333334,6144.833333333333,226658136,5532
IA,2008,repay_rate_lowincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.6529246666666667,0.59933775,199271258.33333334,6144.833333333333,226658136,5532
IA,2009,repay_rate_lowincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.6305286666666666,0.59933775,199271258.33333334,6144.833333333333,201276248,5764.666666666667
IA,2009,repay_rate_highincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.8371613333333333,0.8049802916666666,199271258.33333334,6144.833333333333,201276248,5764.666666666667
IA,2009,repay_rate_midincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.7953863333333333,0.7483271666666667,199271258.33333334,6144.833333333333,201276248,5764.666666666667
IA,2009,repay_rate_hilodiff,77839416.36060101,5002.924031007752,0.5205521902040816,0.20663266666666666,0.20564254166666668,199271258.33333334,6144.833333333333,201276248,5764.666666666667
IA,2010,repay_rate_lowincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.6035876666666666,0.59933775,199271258.33333334,6144.833333333333,182926453.33333334,6110.666666666667
IA,2010,repay_rate_highincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.814381,0.8049802916666666,199271258.33333334,6144.833333333333,182926453.33333334,6110.666666666667
IA,2010,repay_rate_midincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.7610623333333333,0.7483271666666667,199271258.33333334,6144.833333333333,182926453.33333334,6110.666666666667
IA,2010,repay_rate_hilodiff,77719794.94224423,5275.549770290965,0.49959436894360604,0.21079333333333333,0.20564254166666668,199271258.33333334,6144.833333333333,182926453.33333334,6110.666666666667
IA,2011,repay_rate_highincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.793458,0.8049802916666666,199271258.33333334,6144.833333333333,173682984,6417.333333333333
IA,2011,repay_rate_midincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.719847,0.7483271666666667,199271258.33333334,6144.833333333333,173682984,6417.333333333333
IA,2011,repay_rate_hilodiff,72368615.25370675,5851.360856269113,0.4829237395915161,0.22584700000000002,0.20564254166666668,199271258.33333334,6144.833333333333,173682984,6417.333333333333
IA,2011,repay_rate_lowincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.567611,0.59933775,199271258.33333334,6144.833333333333,173682984,6417.333333333333
IA,2012,repay_rate_highincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.769868,0.8049802916666666,199271258.33333334,6144.833333333333,181587402.66666666,6658
IA,2012,repay_rate_hilodiff,72138635.56953642,6120.6312594840665,0.4693932381874516,0.22505966666666666,0.20564254166666668,199271258.33333334,6144.833333333333,181587402.66666666,6658
IA,2012,repay_rate_lowincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.5448083333333333,0.59933775,199271258.33333334,6144.833333333333,181587402.66666666,6658
IA,2012,repay_rate_midincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.7020143333333333,0.7483271666666667,199271258.33333334,6144.833333333333,181587402.66666666,6658
IA,2013,repay_rate_highincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.7569063333333333,0.8049802916666666,199271258.33333334,6144.833333333333,193079578.66666666,6658
IA,2013,repay_rate_midincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.6831966666666667,0.7483271666666667,199271258.33333334,6144.833333333333,193079578.66666666,6658
IA,2013,repay_rate_hilodiff,76838763.23606557,6327.695454545455,0.4631506869699306,0.22840666666666667,0.20564254166666668,199271258.33333334,6144.833333333333,193079578.66666666,6658
IA,2013,repay_rate_lowincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.5284996666666667,0.59933775,199271258.33333334,6144.833333333333,193079578.66666666,6658
IA,2014,repay_rate_highincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.762,0.8049802916666666,199271258.33333334,6144.833333333333,197955992,6658
IA,2014,repay_rate_hilodiff,77805035.5120773,6465.671641791045,0.4628234650986343,0.228403,0.20564254166666668,199271258.33333334,6144.833333333333,197955992,6658
IA,2014,repay_rate_midincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.6924066666666666,0.7483271666666667,199271258.33333334,6144.833333333333,197955992,6658
IA,2014,repay_rate_lowincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.533597,0.59933775,199271258.33333334,6144.833333333333,197955992,6658
ID,2007,repay_rate_highincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.772569,0.6692474375,74099212.90625,3469.21875,81671133,2437
ID,2007,repay_rate_lowincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.6109325,0.45943928125,74099212.90625,3469.21875,81671133,2437
ID,2007,repay_rate_midincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.7482169999999999,0.6120933125,74099212.90625,3469.21875,81671133,2437
ID,2007,repay_rate_hilodiff,87809339.5775862,4407.140575079872,0.5805351814688301,0.1616365,0.20980815625,74099212.90625,3469.21875,81671133,2437
ID,2008,repay_rate_highincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.747257,0.6692474375,74099212.90625,3469.21875,83139773,2274.25
ID,2008,repay_rate_lowincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.5280232499999999,0.45943928125,74099212.90625,3469.21875,83139773,2274.25
ID,2008,repay_rate_hilodiff,83696878.17900172,4647.194888178914,0.5481490175213676,0.21923375,0.20980815625,74099212.90625,3469.21875,83139773,2274.25
ID,2008,repay_rate_midincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.6978182500000001,0.6120933125,74099212.90625,3469.21875,83139773,2274.25
ID,2009,repay_rate_midincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.6654265,0.6120933125,74099212.90625,3469.21875,71480898,2454
ID,2009,repay_rate_lowincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.49301524999999996,0.45943928125,74099212.90625,3469.21875,71480898,2454
ID,2009,repay_rate_highincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.73674625,0.6692474375,74099212.90625,3469.21875,71480898,2454
ID,2009,repay_rate_hilodiff,77839416.36060101,5002.924031007752,0.5205521902040816,0.243731,0.20980815625,74099212.90625,3469.21875,71480898,2454
ID,2010,repay_rate_midincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.611866,0.6120933125,74099212.90625,3469.21875,68637290.5,2787.25
ID,2010,repay_rate_hilodiff,77719794.94224423,5275.549770290965,0.49959436894360604,0.20641275,0.20980815625,74099212.90625,3469.21875,68637290.5,2787.25
ID,2010,repay_rate_lowincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.4644605,0.45943928125,74099212.90625,3469.21875,68637290.5,2787.25
ID,2010,repay_rate_highincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.6708732500000001,0.6692474375,74099212.90625,3469.21875,68637290.5,2787.25
ID,2011,repay_rate_lowincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.41349625,0.45943928125,74099212.90625,3469.21875,65503485.25,3980.5
ID,2011,repay_rate_highincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.62448275,0.6692474375,74099212.90625,3469.21875,65503485.25,3980.5
ID,2011,repay_rate_hilodiff,72368615.25370675,5851.360856269113,0.4829237395915161,0.2109865,0.20980815625,74099212.90625,3469.21875,65503485.25,3980.5
ID,2011,repay_rate_midincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.571402,0.6120933125,74099212.90625,3469.21875,65503485.25,3980.5
ID,2012,repay_rate_lowincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.387425,0.45943928125,74099212.90625,3469.21875,70458992,4244.25
ID,2012,repay_rate_midincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.5399605,0.6120933125,74099212.90625,3469.21875,70458992,4244.25
ID,2012,repay_rate_hilodiff,72138635.56953642,6120.6312594840665,0.4693932381874516,0.20861449999999998,0.20980815625,74099212.90625,3469.21875,70458992,4244.25
ID,2012,repay_rate_highincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.59603950000000006,0.6692474375,74099212.90625,3469.21875,70458992,4244.25
ID,2013,repay_rate_highincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.599875,0.6692474375,74099212.90625,3469.21875,73263003.5,4522.75
ID,2013,repay_rate_hilodiff,76838763.23606557,6327.695454545455,0.4631506869699306,0.2156175,0.20980815625,74099212.90625,3469.21875,73263003.5,4522.75
ID,2013,repay_rate_lowincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.38425750000000003,0.45943928125,74099212.90625,3469.21875,73263003.5,4522.75
ID,2013,repay_rate_midincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.5281475,0.6120933125,74099212.90625,3469.21875,73263003.5,4522.75
ID,2014,repay_rate_highincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.60613675,0.6692474375,74099212.90625,3469.21875,78639128,5053.75
ID,2014,repay_rate_lowincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.393904,0.45943928125,74099212.90625,3469.21875,78639128,5053.75
ID,2014,repay_rate_midincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.5339087499999999,0.6120933125,74099212.90625,3469.21875,78639128,5053.75
ID,2014,repay_rate_hilodiff,77805035.5120773,6465.671641791045,0.4628234650986343,0.21223275,0.20980815625,74099212.90625,3469.21875,78639128,5053.75
IL,2007,repay_rate_hilodiff,87809339.5775862,4407.140575079872,0.5805351814688301,0.14746841666666666,0.22772379166666668,108385563.47916667,7418.072916666667,109952404.33333333,5985
IL,2007,repay_rate_midincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.74948975,0.637558125,108385563.47916667,7418.072916666667,109952404.33333333,5985
IL,2007,repay_rate_highincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.7974753333333333,0.7145490624999999,108385563.47916667,7418.072916666667,109952404.33333333,5985
IL,2007,repay_rate_lowincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.6500069166666667,0.4868252708333333,108385563.47916667,7418.072916666667,109952404.33333333,5985
IL,2008,repay_rate_highincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.7640669166666667,0.7145490624999999,108385563.47916667,7418.072916666667,111551787.16666667,6617.083333333333
IL,2008,repay_rate_lowincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.55971275,0.4868252708333333,108385563.47916667,7418.072916666667,111551787.16666667,6617.083333333333
IL,2008,repay_rate_midincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.69914075,0.637558125,108385563.47916667,7418.072916666667,111551787.16666667,6617.083333333333
IL,2008,repay_rate_hilodiff,83696878.17900172,4647.194888178914,0.5481490175213676,0.20435416666666667,0.22772379166666668,108385563.47916667,7418.072916666667,111551787.16666667,6617.083333333333
IL,2009,repay_rate_hilodiff,77839416.36060101,5002.924031007752,0.5205521902040816,0.229835,0.22772379166666668,108385563.47916667,7418.072916666667,111289920.66666667,6996.666666666667
IL,2009,repay_rate_midincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.6751554166666667,0.637558125,108385563.47916667,7418.072916666667,111289920.66666667,6996.666666666667
IL,2009,repay_rate_highincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.7437070833333334,0.7145490624999999,108385563.47916667,7418.072916666667,111289920.66666667,6996.666666666667
IL,2009,repay_rate_lowincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.5138720833333333,0.4868252708333333,108385563.47916667,7418.072916666667,111289920.66666667,6996.666666666667
IL,2010,repay_rate_midincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.6438156666666667,0.637558125,108385563.47916667,7418.072916666667,110862402.33333333,7135.5
IL,2010,repay_rate_hilodiff,77719794.94224423,5275.549770290965,0.49959436894360604,0.2306965,0.22772379166666668,108385563.47916667,7418.072916666667,110862402.33333333,7135.5
IL,2010,repay_rate_lowincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.4824340833333334,0.4868252708333333,108385563.47916667,7418.072916666667,110862402.33333333,7135.5
IL,2010,repay_rate_highincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.7131305833333333,0.7145490624999999,108385563.47916667,7418.072916666667,110862402.33333333,7135.5
IL,2011,repay_rate_lowincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.45739425,0.4868252708333333,108385563.47916667,7418.072916666667,111650774.66666667,7557.75
IL,2011,repay_rate_highincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.69199075,0.7145490624999999,108385563.47916667,7418.072916666667,111650774.66666667,7557.75
IL,2011,repay_rate_midincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.6121331666666666,0.637558125,108385563.47916667,7418.072916666667,111650774.66666667,7557.75
IL,2011,repay_rate_hilodiff,72368615.25370675,5851.360856269113,0.4829237395915161,0.2345965,0.22772379166666668,108385563.47916667,7418.072916666667,111650774.66666667,7557.75
IL,2012,repay_rate_lowincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.4280103333333333,0.4868252708333333,108385563.47916667,7418.072916666667,109900572.66666667,7889.166666666667
IL,2012,repay_rate_highincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.675283,0.7145490624999999,108385563.47916667,7418.072916666667,109900572.66666667,7889.166666666667
IL,2012,repay_rate_hilodiff,72138635.56953642,6120.6312594840665,0.4693932381874516,0.24727266666666667,0.22772379166666668,108385563.47916667,7418.072916666667,109900572.66666667,7889.166666666667
IL,2012,repay_rate_midincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.59320425,0.637558125,108385563.47916667,7418.072916666667,109900572.66666667,7889.166666666667
IL,2013,repay_rate_highincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.6646995833333333,0.7145490624999999,108385563.47916667,7418.072916666667,102461583.16666667,8288.666666666666
IL,2013,repay_rate_midincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.5675034166666667,0.637558125,108385563.47916667,7418.072916666667,102461583.16666667,8288.666666666666
IL,2013,repay_rate_lowincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.4026261666666667,0.4868252708333333,108385563.47916667,7418.072916666667,102461583.16666667,8288.666666666666
IL,2013,repay_rate_hilodiff,76838763.23606557,6327.695454545455,0.4631506869699306,0.26207341666666667,0.22772379166666668,108385563.47916667,7418.072916666667,102461583.16666667,8288.666666666666
IL,2014,repay_rate_midincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.5600225833333333,0.637558125,108385563.47916667,7418.072916666667,99415062.83333333,8874.75
IL,2014,repay_rate_highincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.66603925,0.7145490624999999,108385563.47916667,7418.072916666667,99415062.83333333,8874.75
IL,2014,repay_rate_hilodiff,77805035.5120773,6465.671641791045,0.4628234650986343,0.2654936666666667,0.22772379166666668,108385563.47916667,7418.072916666667,99415062.83333333,8874.75
IL,2014,repay_rate_lowincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.40054558333333334,0.4868252708333333,108385563.47916667,7418.072916666667,99415062.83333333,8874.75
IN,2007,repay_rate_highincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.7772583333333334,0.6587185833333333,82072729.30833334,6265.366666666667,83576899.06666666,5350.8
IN,2007,repay_rate_midincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.7367480666666667,0.573689,82072729.30833334,6265.366666666667,83576899.06666666,5350.8
IN,2007,repay_rate_lowincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.6080921333333333,0.4084453416666667,82072729.30833334,6265.366666666667,83576899.06666666,5350.8
IN,2007,repay_rate_hilodiff,87809339.5775862,4407.140575079872,0.5805351814688301,0.1691662,0.25027324166666665,82072729.30833334,6265.366666666667,83576899.06666666,5350.8
IN,2008,repay_rate_lowincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.4955344666666667,0.4084453416666667,82072729.30833334,6265.366666666667,85389771.4,5635.533333333334
IN,2008,repay_rate_highincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.7168170666666667,0.6587185833333333,82072729.30833334,6265.366666666667,85389771.4,5635.533333333334
IN,2008,repay_rate_midincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.6478077333333333,0.573689,82072729.30833334,6265.366666666667,85389771.4,5635.533333333334
IN,2008,repay_rate_hilodiff,83696878.17900172,4647.194888178914,0.5481490175213676,0.2212826,0.25027324166666665,82072729.30833334,6265.366666666667,85389771.4,5635.533333333334
IN,2009,repay_rate_lowincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.41295186666666667,0.4084453416666667,82072729.30833334,6265.366666666667,82965127.2,5971.4
IN,2009,repay_rate_hilodiff,77839416.36060101,5002.924031007752,0.5205521902040816,0.25684493333333336,0.25027324166666665,82072729.30833334,6265.366666666667,82965127.2,5971.4
IN,2009,repay_rate_midincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.5848462,0.573689,82072729.30833334,6265.366666666667,82965127.2,5971.4
IN,2009,repay_rate_highincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.6697968,0.6587185833333333,82072729.30833334,6265.366666666667,82965127.2,5971.4
IN,2010,repay_rate_highincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.6474819333333334,0.6587185833333333,82072729.30833334,6265.366666666667,82460597.93333334,6258.466666666666
IN,2010,repay_rate_lowincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.3815404,0.4084453416666667,82072729.30833334,6265.366666666667,82460597.93333334,6258.466666666666
IN,2010,repay_rate_hilodiff,77719794.94224423,5275.549770290965,0.49959436894360604,0.2659415333333333,0.25027324166666665,82072729.30833334,6265.366666666667,82460597.93333334,6258.466666666666
IN,2010,repay_rate_midincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.5645363333333333,0.573689,82072729.30833334,6265.366666666667,82460597.93333334,6258.466666666666
IN,2011,repay_rate_hilodiff,72368615.25370675,5851.360856269113,0.4829237395915161,0.2760608666666667,0.25027324166666665,82072729.30833334,6265.366666666667,79973349.53333333,6452.666666666667
IN,2011,repay_rate_highincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.6307975333333333,0.6587185833333333,82072729.30833334,6265.366666666667,79973349.53333333,6452.666666666667
IN,2011,repay_rate_lowincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.35473666666666664,0.4084453416666667,82072729.30833334,6265.366666666667,79973349.53333333,6452.666666666667
IN,2011,repay_rate_midincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.5302080666666666,0.573689,82072729.30833334,6265.366666666667,79973349.53333333,6452.666666666667
IN,2012,repay_rate_highincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.6153695333333333,0.6587185833333333,82072729.30833334,6265.366666666667,78391310.93333334,6660.933333333333
IN,2012,repay_rate_midincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.5107760666666666,0.573689,82072729.30833334,6265.366666666667,78391310.93333334,6660.933333333333
IN,2012,repay_rate_lowincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.3400034,0.4084453416666667,82072729.30833334,6265.366666666667,78391310.93333334,6660.933333333333
IN,2012,repay_rate_hilodiff,72138635.56953642,6120.6312594840665,0.4693932381874516,0.2753661333333333,0.25027324166666665,82072729.30833334,6265.366666666667,78391310.93333334,6660.933333333333
IN,2013,repay_rate_lowincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.33019693333333333,0.4084453416666667,82072729.30833334,6265.366666666667,81217318.06666666,6797.333333333333
IN,2013,repay_rate_midincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.5038468666666667,0.573689,82072729.30833334,6265.366666666667,81217318.06666666,6797.333333333333
IN,2013,repay_rate_hilodiff,76838763.23606557,6327.695454545455,0.4631506869699306,0.2763214666666667,0.25027324166666665,82072729.30833334,6265.366666666667,81217318.06666666,6797.333333333333
IN,2013,repay_rate_highincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.6065184,0.6587185833333333,82072729.30833334,6265.366666666667,81217318.06666666,6797.333333333333
IN,2014,repay_rate_highincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.6057090666666667,0.6587185833333333,82072729.30833334,6265.366666666667,82607460.33333333,6995.8
IN,2014,repay_rate_midincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.5107426666666667,0.573689,82072729.30833334,6265.366666666667,82607460.33333333,6995.8
IN,2014,repay_rate_lowincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.3445068666666667,0.4084453416666667,82072729.30833334,6265.366666666667,82607460.33333333,6995.8
IN,2014,repay_rate_hilodiff,77805035.5120773,6465.671641791045,0.4628234650986343,0.2612022,0.25027324166666665,82072729.30833334,6265.366666666667,82607460.33333333,6995.8
KS,2007,repay_rate_highincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.8194278571428572,0.7243768928571429,86334788.60714285,5055.357142857143,93517419.28571428,4197.571428571428
KS,2007,repay_rate_lowincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.6563498571428572,0.4860919642857143,86334788.60714285,5055.357142857143,93517419.28571428,4197.571428571428
KS,2007,repay_rate_hilodiff,87809339.5775862,4407.140575079872,0.5805351814688301,0.163078,0.23828492857142858,86334788.60714285,5055.357142857143,93517419.28571428,4197.571428571428
KS,2007,repay_rate_midincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.7911012857142857,0.6589102321428572,86334788.60714285,5055.357142857143,93517419.28571428,4197.571428571428
KS,2008,repay_rate_lowincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.5664440000000001,0.4860919642857143,86334788.60714285,5055.357142857143,89525058.71428572,4444.285714285715
KS,2008,repay_rate_highincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.7892877142857143,0.7243768928571429,86334788.60714285,5055.357142857143,89525058.71428572,4444.285714285715
KS,2008,repay_rate_hilodiff,83696878.17900172,4647.194888178914,0.5481490175213676,0.22284371428571428,0.23828492857142858,86334788.60714285,5055.357142857143,89525058.71428572,4444.285714285715
